fuelType,rating,location.city,location.country,location.state,owner.id,rate.daily,vehicle.make,vehicle.model,vehicle.type,vehicle.year
GASOLINE,4.44,Denver,US,CO,5765543,70,Nissan,Xterra,suv,2010
GASOLINE,4.75,Loveland,US,CO,3856661,125,Honda,Odyssey,minivan,2016
GASOLINE,5,Loveland,US,CO,3856661,125,Ford,Expedition,suv,2014
GASOLINE,4.99,Denver,US,CO,2567051,64,Nissan,Pathfinder,suv,2017
DIESEL,4.92,Westminster,US,CO,8932336,50,GMC,Terrain,suv,2018
GASOLINE,4.92,Denver,US,CO,1536463,97,Toyota,Highlander,suv,2015
GASOLINE,5,Aurora,US,CO,15074789,44,Hyundai,Sonata,car,2019
GASOLINE,4.97,Centennial,US,CO,2043161,118,Ford,Explorer,suv,2014
GASOLINE,5,Denver,US,CO,5123683,99,Toyota,Tacoma,truck,2018
GASOLINE,4.08,Lone Tree,US,CO,558427,68,Audi,A6,car,2010
HYBRID,4.5,Denver,US,CO,6851915,50,Toyota,Prius,car,2012
GASOLINE,5,Loveland,US,CO,3856661,59,Ford,Fusion,car,2011
GASOLINE,5,Arvada,US,CO,8904470,75,Chevrolet,Suburban,suv,2014
GASOLINE,5,Denver,US,CO,2077169,110,Toyota,4Runner,suv,2018
GASOLINE,5,Glenwood Springs,US,CO,879241,171,Cadillac,Escalade ESV,suv,2016
GASOLINE,4.98,Denver,US,CO,4973532,58,Honda,CR-V,suv,2016
GASOLINE,5,Louisville,US,CO,11368853,68,Jeep,Grand Cherokee,suv,2018
GASOLINE,5,Loveland,US,CO,5570744,153,Toyota,Sequoia,suv,2014
GASOLINE,5,Loveland,US,CO,3856661,85,Dodge,Grand Caravan,minivan,2019
GASOLINE,5,Loveland,US,CO,3856661,95,Dodge,Grand Caravan,minivan,2015
GASOLINE,4.71,Loveland,US,CO,5570744,61,Ford,Fusion,car,2011
GASOLINE,,Denver,US,CO,15799693,48,Ford,Escape,suv,2017
ELECTRIC,4.85,Denver,US,CO,2809821,119,Tesla,Model X,suv,2017
GASOLINE,5,Morrison,US,CO,7694306,200,Porsche,911,car,2008
ELECTRIC,4.95,Denver,US,CO,2809821,119,Tesla,Model X,suv,2017
GASOLINE,4.5,Eaton,US,CO,9326785,75,Kia,Sedona,minivan,2019
DIESEL,3.5,Lakewood,US,CO,8819114,57,Volkswagen,Touareg,suv,2012
GASOLINE,4.87,Denver,US,CO,1636818,60,BMW,3 Series,car,2013
HYBRID,4.77,Aurora,US,CO,1098427,62,Honda,Insight,car,2011
GASOLINE,5,Denver,US,CO,2567051,54,Nissan,Rogue,suv,2018
GASOLINE,4.69,Lakewood,US,CO,3010808,69,Audi,Q7,suv,2012
GASOLINE,5,Aurora,US,CO,9424882,75,Ford,Mustang,car,2016
GASOLINE,,Euless,US,TX,15738366,78,Dodge,Charger,car,2018
GASOLINE,4.91,Irving,US,TX,1582843,46,Chevrolet,Cruze,car,2017
GASOLINE,5,Bedford,US,TX,1025778,32,Kia,Forte,car,2018
GASOLINE,5,Bedford,US,TX,1025778,35,Nissan,Sentra,car,2019
GASOLINE,5,Bedford,US,TX,1025778,35,Nissan,Sentra,car,2019
GASOLINE,5,Bedford,US,TX,1025778,35,Nissan,Sentra,car,2019
GASOLINE,5,Bedford,US,TX,1025778,35,Nissan,Sentra,car,2019
GASOLINE,5,Bedford,US,TX,1025778,35,Nissan,Sentra,car,2019
GASOLINE,5,Bedford,US,TX,1025778,35,Nissan,Sentra,car,2019
GASOLINE,4.89,Bedford,US,TX,1025778,35,Nissan,Sentra,car,2019
GASOLINE,5,Bedford,US,TX,1025778,35,Nissan,Sentra,car,2019
GASOLINE,4.43,Bedford,US,TX,1025778,32,Kia,Forte,car,2018
GASOLINE,4.8,Irving,US,TX,3809029,26,Toyota,Camry,car,2007
GASOLINE,4.83,Irving,US,TX,1582843,45,Mitsubishi,Mirage G4,car,2017
ELECTRIC,5,Frisco,US,TX,6026457,135,Tesla,Model 3,car,2018
GASOLINE,4.5,Bedford,US,TX,1025778,35,Nissan,Sentra,car,2019
GASOLINE,5,Irving,US,TX,143313,79,Chevrolet,Suburban,suv,2018
DIESEL,5,Irving,US,TX,15309892,80,Ram,3500,truck,2015
GASOLINE,5,Irving,US,TX,4874448,169,Chevrolet,Corvette,car,2015
GASOLINE,5,Fort Worth,US,TX,7693589,122,Porsche,Boxster,car,2016
GASOLINE,5,Euless,US,TX,9009316,159,Polaris,Slingshot,car,2017
GASOLINE,5,Fort Worth,US,TX,9946063,98,INFINITI,QX80,suv,2017
ELECTRIC,5,Flower Mound,US,TX,11039077,96,Tesla,Model 3,car,2018
GASOLINE,5,Coppell,US,TX,8804371,90,GMC,Yukon XL,suv,2012
,5,Arlington,US,TX,13543201,80,Lexus,IS,car,2019
GASOLINE,4.98,Coppell,US,TX,2682307,399,Chevrolet,Corvette,car,1961
GASOLINE,,DeSoto,US,TX,7599614,50,Honda,Accord Sedan,car,2019
GASOLINE,5,Fort Worth ,US,TX,15281768,108,Infiniti,Q60,car,2019
GASOLINE,5,Arlington,US,TX,15040718,74,Chevrolet,Silverado 1500,truck,2017
GASOLINE,4.94,Southlake,US,TX,10579519,62,Chrysler,Town and Country,minivan,2014
GASOLINE,4.76,The Colony,US,TX,1254248,84,Infiniti,QX,suv,2013
GASOLINE,5,Frisco,US,TX,10999370,100,BMW,7 Series,car,2014
GASOLINE,4.84,Frisco,US,TX,3156071,30,Chevrolet,Malibu,car,2015
GASOLINE,5,Fort Worth,US,TX,644724,25,Toyota,Camry,car,2014
GASOLINE,,Richland Hills,US,TX,15011904,60,Honda,Pilot,suv,2014
ELECTRIC,5,Fort Worth,US,TX,4368938,41,Kia,Niro,suv,2019
GASOLINE,4.92,Polk City,US,IA,8299164,59,Ford,Mustang,car,2014
GASOLINE,5,ELKHART,US,IA,14242360,49,Dodge,Grand Caravan,minivan,2014
GASOLINE,5,Waukee,US,IA,15646399,40,GMC,Acadia,suv,2008
GASOLINE,5,Des Moines,US,IA,4382510,49,Dodge,Durango,suv,2011
GASOLINE,4.96,Des Moines,US,IA,5005544,45,Hyundai,Santa Fe Sport,suv,2015
ELECTRIC,5,Waukee,US,IA,14385542,220,Tesla,Model X,suv,2016
GASOLINE,,Des Moines,US,IA,10802994,59,Mercedes-Benz,C-Class,car,2013
GASOLINE,,Indianola,US,IA,14614209,92,BMW,3 Series,car,2016
GASOLINE,,Huron Charter Township,US,MI,8974418,33,Mitsubishi,Mirage,car,2014
GASOLINE,5,Huron Charter Township,US,MI,8974418,54,Nissan,Altima,car,2017
GASOLINE,4.6,Romulus,US,MI,15158739,54,Honda,Odyssey,minivan,2018
GASOLINE,4.86,Canton,US,MI,2638428,28,Ford,Fusion,car,2012
GASOLINE,5,Southgate,US,MI,3903614,143,Ford,Expedition,suv,2018
GASOLINE,5,Belleville,US,MI,5513323,139,Chevrolet,Camaro,car,2017
ELECTRIC,4.54,Northville,US,MI,3121304,199,Tesla,Model 3,car,2018
GASOLINE,4.73,Romulus,US,MI,15158739,27,Ford,Fusion,car,2010
GASOLINE,4.87,Farmington Hills,US,MI,2900697,35,Nissan,Sentra,car,2019
GASOLINE,4.71,Romulus,US,MI,15158739,26,Dodge,Caliber,car,2009
GASOLINE,4.88,Romulus,US,MI,15158739,24,Dodge,Caliber,car,2008
GASOLINE,4.71,Romulus,US,MI,15158739,47,Toyota,RAV4,suv,2018
GASOLINE,4.65,Romulus,US,MI,15158739,27,Dodge,Avenger,car,2009
,4.9,Romulus,US,MI,15158739,100,Jeep,Wrangler Unlimited,suv,2020
GASOLINE,5,Romulus,US,MI,15158739,49,Nissan,Rogue,suv,2019
GASOLINE,4.63,Romulus,US,MI,15158739,27,Ford,Focus,car,2009
GASOLINE,4.82,Romulus,US,MI,15158739,22,Chevrolet,Aveo,car,2009
GASOLINE,5,Royal Oak,US,MI,3571954,130,Ford,Expedition MAX,suv,2020
GASOLINE,4.93,Romulus,US,MI,3121304,65,Ford,Fusion,car,2016
ELECTRIC,5,Clarkston,US,MI,3109747,143,Tesla,Model S,car,2017
GASOLINE,5,Franklin,US,MI,10551755,79,Toyota,4Runner,suv,2019
GASOLINE,4.88,Southfield,US,MI,1370302,99,Dodge,Challenger,car,2017
GASOLINE,4.94,Canton,US,MI,8854619,69,Infiniti,Q50,car,2015
GASOLINE,4.98,Macomb,US,MI,6761489,95,Dodge,Ram 1500,truck,2019
ELECTRIC,4.83,Troy,US,MI,1932769,199,Tesla,Model 3,car,2018
GASOLINE,5,Canton,US,MI,8854619,74,Chevrolet,Traverse,suv,2020
ELECTRIC,5,Dearborn Heights,US,MI,2585795,299,Tesla,Model 3,car,2020
,5,Romulus,US,MI,15158739,60,Nissan,Sentra,car,2020
GASOLINE,4.87,Southfield,US,MI,1370302,86,Jeep,Wrangler Unlimited,suv,2019
GASOLINE,4.93,Royal Oak,US,MI,3571954,99,BMW,5 Series,car,2015
ELECTRIC,5,Troy,US,MI,1932769,499,Tesla,Model X,suv,2017
HYBRID,5,Canton,US,MI,2857673,600,BMW,i8,car,2015
GASOLINE,4.64,Dearborn,US,MI,1550782,88,Nissan,Rogue,suv,2019
GASOLINE,4.96,Macomb,US,MI,6761489,48,Toyota,Camry,car,2012
,4.95,Canton,US,MI,8854619,64,Chevrolet,Equinox,suv,2019
GASOLINE,4.94,Macomb,US,MI,6761489,55,Chrysler,200,car,2016
GASOLINE,5,Macomb,US,MI,6761489,70,Honda,CR-V,suv,2018
GASOLINE,,Brownstown Charter Township,US,MI,3073866,75,Chevrolet,Traverse,suv,2016
GASOLINE,4.94,Ferndale,US,MI,568253,85,Jeep,Grand Cherokee,suv,2015
HYBRID,,Dearborn Heights,US,MI,3546098,65,Ford,Fusion Hybrid,car,2019
GASOLINE,,Dearborn Heights,US,MI,15203061,350,Dodge,Charger,car,2019
GASOLINE,4.88,Southfield,US,MI,1370302,55,Chrysler,Voyager,minivan,2020
GASOLINE,5,Dearborn Heights,US,MI,2585795,222,Honda,Ridgeline,truck,2020
GASOLINE,5,Dearborn Heights,US,MI,2585795,99,Toyota,Tacoma,truck,2020
GASOLINE,4.86,Southfield,US,MI,1370302,45,Kia,Optima,car,2018
GASOLINE,5,Madison Heights,US,MI,15426565,84,Mazda,CX-5,suv,2020
GASOLINE,3.67,Dearborn,US,MI,849660,300,Mercedes-Benz,E-Class,car,2014
GASOLINE,4.88,Dearborn Heights,US,MI,2585795,96,Honda,Accord,car,2016
GASOLINE,4.97,Southfield,US,MI,1370302,58,Jeep,Compass,suv,2019
GASOLINE,4.83,Royal Oak,US,MI,6230557,66,GMC,Terrain,suv,2016
,4.9,Southfield,US,MI,1370302,45,Kia,Optima,car,2019
GASOLINE,4.94,Southfield,US,MI,1633776,34,Ford,Escape,suv,2011
GASOLINE,5,Southfield,US,MI,1633776,31,Hyundai,Accent,car,2013
GASOLINE,4.73,Brighton,US,MI,14903108,28,Chevrolet,Sonic,car,2015
GASOLINE,4.86,Ann Arbor,US,MI,12629360,28,Ford,Focus,car,2008
GASOLINE,5,Dearborn Heights,US,MI,2585795,88,Toyota,Corolla,car,2018
GASOLINE,4.94,Dearborn,US,MI,888780,137,Land Rover,Range Rover,suv,2006
GASOLINE,4.83,Brighton,US,MI,14903108,26,Mitsubishi,Mirage,car,2017
GASOLINE,5,Ann Arbor,US,MI,12629360,26,Saturn,ION,car,2007
GASOLINE,5,Sterling Heights,US,MI,11630788,36,Mazda,6,car,2011
GASOLINE,,Taylor,US,MI,6141208,35,Ford,Taurus,car,2013
GASOLINE,4.94,Roselle,US,NJ,986216,40,Nissan,Versa,car,2015
GASOLINE,5,West Orange,US,NJ,10452226,295,Bentley,Flying Spur,car,2018
HYBRID,5,Jersey City,US,NJ,9606481,349,BMW,i8,car,2016
ELECTRIC,5,Jersey City,US,NJ,15222015,164,Tesla,Model 3,car,2020
GASOLINE,5,Mountainside,US,NJ,14245488,114,Mercedes-Benz,GLE-Class,suv,2017
ELECTRIC,5,Hillside,US,NJ,2421007,180,Tesla,Model 3,car,2020
GASOLINE,5,Jersey City,US,NJ,3955554,115,Dodge,Challenger,car,2017
GASOLINE,4.92,Jersey City,US,NJ,2110510,179,Land Rover,Range Rover Sport,suv,2016
GASOLINE,5,Elizabeth,US,NJ,4781402,104,Toyota,Highlander,suv,2018
GASOLINE,,Lyndhurst,US,NJ,2459020,245,Maserati,Ghibli,car,2017
GASOLINE,5,Newark,US,NJ,15147159,88,Ford,Explorer,suv,2014
GASOLINE,5,Union,US,NJ,10132512,97,BMW,4-Series,car,2019
GASOLINE,5,North Bergen,US,NJ,4574689,56,Toyota,Camry,car,2016
GASOLINE,5,Newark,US,NJ,10378067,160,Chevrolet,Camaro,car,2017
GASOLINE,4.96,Jersey City,US,NJ,519772,300,Porsche,911,car,2013
ELECTRIC,5,Jersey City,US,NJ,8683519,190,Tesla,Model S,car,2018
GASOLINE,4.92,Newark,US,NJ,583154,168,Chevrolet,Suburban,suv,2018
GASOLINE,5,Teaneck,US,NJ,10336220,159,Maserati,Ghibli,car,2016
ELECTRIC,5,Edison,US,NJ,1491450,130,Tesla,Model 3,car,2019
ELECTRIC,5,Weehawken,US,NJ,11244767,189,Tesla,Model X,suv,2020
ELECTRIC,4.98,Edgewater,US,NJ,1367019,211,Tesla,Model X,suv,2017
GASOLINE,5,Newark,US,NJ,15147159,71,Toyota,Avalon,car,2013
GASOLINE,4.77,Caldwell,US,NJ,6721879,190,Porsche,Panamera,car,2013
ELECTRIC,4.96,Jersey City,US,NJ,7402845,174,Tesla,Model 3,car,2018
GASOLINE,4.98,Jersey City,US,NJ,942342,299,Porsche,911,car,2013
GASOLINE,5,Jersey City,US,NJ,818641,125,Dodge,Charger,car,2018
GASOLINE,4.92,Jersey City,US,NJ,11347518,156,Jaguar,F-PACE,suv,2017
GASOLINE,4.98,Lyndhurst,US,NJ,2459020,230,Chevrolet,Corvette,car,2016
ELECTRIC,5,Elizabeth,US,NJ,4228659,110,Tesla,Model 3,car,2019
GASOLINE,5,Jersey City,US,NJ,519772,400,Mercedes-Benz,G-Class,suv,2017
HYBRID,4.93,Lodi,US,NJ,5125492,498,BMW,i8,car,2015
ELECTRIC,5,Elizabeth,US,NJ,1651923,170,Tesla,Model 3,car,2020
ELECTRIC,4.86,Jersey City,US,NJ,875927,198,Tesla,Model 3,car,2019
GASOLINE,4.92,Jersey City,US,NJ,875927,185,Alfa Romeo,4C,car,2017
GASOLINE,4.94,Fair Lawn,US,NJ,2123567,299,Porsche,911,car,2014
GASOLINE,4.8,Fair Lawn,US,NJ,2123567,229,Mercedes-Benz,S-Class,car,2016
GASOLINE,4.96,Jersey City,US,NJ,519772,275,Jaguar,F-TYPE,car,2014
ELECTRIC,4.88,Jersey City,US,NJ,875927,193,Tesla,Model 3,car,2018
ELECTRIC,5,Jersey City,US,NJ,3905611,189,Tesla,Model 3,car,2020
GASOLINE,4.96,Jersey City,US,NJ,2110510,139,Porsche,Cayenne,suv,2018
GASOLINE,,Elizabeth,US,NJ,9980607,80,BMW,3 Series,car,2015
GASOLINE,5,East Orange,US,NJ,5702987,124,Acura,MDX,suv,2016
ELECTRIC,4.89,Jersey City,US,NJ,875927,193,Tesla,Model 3,car,2018
GASOLINE,4.95,Edison,US,NJ,1491450,92,Volvo,XC60,suv,2019
GASOLINE,4.92,Elizabeth,US,NJ,6434371,100,Chevrolet,Impala,car,2017
GASOLINE,4.96,Jersey City,US,NJ,2110510,139,Audi,A7,car,2018
GASOLINE,5,Jersey City,US,NJ,3746853,180,Porsche,Macan,suv,2016
GASOLINE,5,Newark,US,NJ,14986753,50,Honda,Pilot,suv,2009
GASOLINE,5,Mountainside,US,NJ,14245488,99,Alfa-romeo,Stelvio,suv,2019
GASOLINE,4.93,Kearny,US,NJ,9370336,114,Ford,Mustang,car,2019
ELECTRIC,,Harrison,US,NJ,15739702,200,Tesla,Model Y,suv,2020
ELECTRIC,5,Fair Lawn,US,NJ,1319433,207,Tesla,Model 3,car,2019
GASOLINE,4.91,Jersey City,US,NJ,3533385,160,Mercedes-Benz,E-Class,car,2018
GASOLINE,5,Elizabeth,US,NJ,4781402,110,Mercedes-benz,CLA-Class,car,2019
GASOLINE,5,Jersey City,US,NJ,9606481,118,Honda,Odyssey,minivan,2019
GASOLINE,5,Palisades Park,US,NJ,9806507,129,Mercedes-benz,GLS-Class,suv,2020
GASOLINE,5,Jersey City,US,NJ,844760,349,Mercedes-Benz,G-Class,suv,2015
ELECTRIC,5,Jersey City,US,NJ,875927,235,Tesla,Model S,car,2015
ELECTRIC,4.98,Livingston,US,NJ,3885147,129,Tesla,Model S,car,2015
ELECTRIC,5,Fair Lawn,US,NJ,1319433,259,Tesla,Model X,suv,2020
GASOLINE,4.9,South Orange,US,NJ,10729807,230,Mercedes-Benz,S-Class,car,2014
GASOLINE,5,Newark,US,NJ,9767693,269,BMW,7-Series,car,2019
GASOLINE,4.88,Jersey City,US,NJ,519772,225,Porsche,Cayenne,suv,2019
DIESEL,5,Palisades Park,US,NJ,9806507,112,Land Rover,Discovery,suv,2018
GASOLINE,4.89,Jersey City,US,NJ,2110510,99,Jaguar,F-PACE,suv,2018
GASOLINE,4,Westfield,US,NJ,8040602,200,Porsche,911,car,2009
GASOLINE,4.96,Old Bridge Township,US,NJ,4998472,80,Mercedes-Benz,E-Class,car,2010
GASOLINE,5,Edgewater,US,NJ,2216742,167,Chevrolet,Corvette,car,2015
ELECTRIC,5,Weehawken,US,NJ,11244767,166,Tesla,Model 3,car,2018
GASOLINE,5,East Brunswick,US,NJ,2561238,799,McLaren,570S,car,2016
GASOLINE,4.96,Jersey City,US,NJ,67096,94,Honda,Odyssey,minivan,2013
GASOLINE,4.94,Jersey City,US,NJ,2110510,159,BMW,M3,car,2018
ELECTRIC,4.96,Lodi,US,NJ,1260284,99,Tesla,Model 3,car,2018
GASOLINE,,Fair Lawn,US,NJ,1319433,329,Mercedes-Benz,G-Class,suv,2017
GASOLINE,,Lodi,US,NJ,5125492,599,Bentley,Continental GT Speed,car,2013
GASOLINE,5,Woodbridge Township,US,NJ,14303026,288,Land Rover,Range Rover,suv,2018
GASOLINE,5,Fair Lawn,US,NJ,1319433,319,Porsche,911,car,2012
GASOLINE,5,Carlstadt,US,NJ,1349160,275,Porsche,911,car,2013
GASOLINE,5,Elizabeth,US,NJ,10428232,80,BMW,3 Series,car,2015
GASOLINE,4.99,Jersey City,US,NJ,4811613,123,BMW,5 Series,car,2016
GASOLINE,5,Carteret,US,NJ,15381172,110,Mercedes-benz,GLC-Class,suv,2020
GASOLINE,5,Fair Lawn,US,NJ,2123567,349,Mercedes-Benz,G-Class,suv,2014
GASOLINE,5,South River,US,NJ,8405506,68,Dodge,Ram 1500,truck,2019
GASOLINE,5,Jersey City,US,NJ,67096,99,Toyota,Sienna,minivan,2017
GASOLINE,4.87,Jersey City,US,NJ,2611541,115,Ford,Mustang,car,2018
GASOLINE,5,Jersey City,US,NJ,9450147,80,Honda,CR-V,suv,2015
GASOLINE,5,Fair Lawn,US,NJ,1319433,799,Audi,R8,car,2017
GASOLINE,4.94,Jersey City,US,NJ,9450147,73,Toyota,RAV4,suv,2017
GASOLINE,4.97,Weehawken,US,NJ,5895238,91,Ford,F-150,truck,2015
GASOLINE,4.94,Jersey City,US,NJ,519772,225,Land Rover,Range Rover Velar,suv,2018
GASOLINE,4.87,Old Bridge Township,US,NJ,4998472,85,Audi,Q7,suv,2010
GASOLINE,,Lodi,US,NJ,5125492,149,BMW,7 Series,car,2014
GASOLINE,5,Bloomfield,US,NJ,2781988,149,Acura,MDX,suv,2020
GASOLINE,4.99,Jersey City,US,NJ,9450147,84,Toyota,RAV4,suv,2014
GASOLINE,5,Jersey City,US,NJ,547739,110,Mercedes-Benz,E-Class,car,2017
GASOLINE,4.99,Jersey City,US,NJ,2110510,109,Alfa Romeo,Stelvio,suv,2018
GASOLINE,5,Union City,US,NJ,14838536,76,Scion,FR-S,car,2013
GASOLINE,5,North Bergen,US,NJ,15591175,65,Honda,Pilot,suv,2017
GASOLINE,5,Rutherford,US,NJ,5227587,89,Land Rover,Range Rover Evoque,suv,2017
GASOLINE,4.99,Jersey City,US,NJ,67096,70,Toyota,Camry,car,2016
GASOLINE,5,West Orange,US,NJ,10452226,69,Ford,Mustang,car,2019
GASOLINE,4.94,Jersey City,US,NJ,2110510,109,Ford,F-150,truck,2018
GASOLINE,4.94,Jersey City,US,NJ,9606481,139,Jeep,Wrangler,suv,2016
ELECTRIC,5,Lodi,US,NJ,1260284,250,Tesla,Model X,suv,2017
GASOLINE,5,Lodi,US,NJ,15013442,175,Porsche,Macan,suv,2018
GASOLINE,5,West Orange,US,NJ,10452226,69,Mercedes-Benz,C-Class,car,2017
GASOLINE,4.89,Newark,US,NJ,462368,150,BMW,M4,car,2016
GASOLINE,5,Piscataway,US,NJ,1556482,70,Toyota,RAV4,suv,2016
GASOLINE,5,Jersey City,US,NJ,9450147,74,Toyota,Camry,car,2017
GASOLINE,5,Newark,US,NJ,6821835,300,Nissan,GT-R,car,2013
GASOLINE,4.8,Jersey City,US,NJ,9292230,74,Honda,Accord,car,2018
GASOLINE,5,Hoboken,US,NJ,1275890,127,Honda,Odyssey,minivan,2014
GASOLINE,4.97,Old Bridge Township,US,NJ,4998472,75,Lexus,GX 470,suv,2007
ELECTRIC,5,Edgewater,US,NJ,10514891,101,Tesla,Model S,car,2016
GASOLINE,4.93,Jersey City,US,NJ,2110510,95,Alfa Romeo,Giulia,car,2017
GASOLINE,5,Roselle Park,US,NJ,6566502,199,Jeep,Grand Cherokee SRT,suv,2017
GASOLINE,5,East Brunswick,US,NJ,2561238,175,Jaguar,F-TYPE,car,2018
GASOLINE,5,Fair Lawn,US,NJ,2123567,189,Mercedes-Benz,C-Class,car,2017
GASOLINE,4.97,Jersey City,US,NJ,2110510,110,BMW,X5,suv,2019
GASOLINE,4.79,Secaucus,US,NJ,13369196,96,Mercedes-Benz,CLA-Class,car,2014
ELECTRIC,5,Edgewater,US,NJ,1367019,188,Tesla,Model 3,car,2018
GASOLINE,,Hoboken,US,NJ,11291649,132,Land Rover,Range Rover Evoque,suv,2016
GASOLINE,4.99,Jersey City,US,NJ,67096,76,Nissan,Rogue,suv,2017
GASOLINE,4.71,Bayonne,US,NJ,4881570,155,Mercedes-benz,E-Class,car,2019
ELECTRIC,4.85,Jersey City,US,NJ,875927,148,Tesla,Model 3,car,2019
ELECTRIC,5,Summit,US,NJ,9705007,133,Tesla,Model Y,suv,2020
GASOLINE,5,Aberdeen Township,US,NJ,4021066,94,Volvo,S90,car,2018
GASOLINE,4.9,Jersey City,US,NJ,67096,60,Mazda,3,car,2012
ELECTRIC,4.79,Jersey City,US,NJ,875927,148,Tesla,Model 3,car,2019
GASOLINE,,Roselle Park,US,NJ,15381238,112,Mercedes-Benz,M-Class,suv,2014
ELECTRIC,5,Jersey City,US,NJ,875927,150,Tesla,Model 3,car,2019
GASOLINE,4.5,South River,US,NJ,8405506,74,Cadillac,CTS,car,2015
ELECTRIC,5,Franklin Township,US,NJ,2358826,120,Tesla,Model 3,car,2019
GASOLINE,4.97,Jersey City,US,NJ,844760,119,Toyota,Sequoia,suv,2013
GASOLINE,,Clifton,US,NJ,9266183,80,Jeep,Wrangler,suv,2018
GASOLINE,4.83,Jersey City,US,NJ,875927,142,Mercedes-Benz,C-Class,car,2018
GASOLINE,5,Lodi,US,NJ,5125492,249,Maserati,Levante,suv,2018
GASOLINE,4.76,Alpine,US,NJ,706133,138,BMW,M-Series,car,2019
GASOLINE,4.85,Newark,US,NJ,10471342,110,Kia,Stinger,car,2019
GASOLINE,4.92,Jersey City,US,NJ,2110510,89,Audi,Q3,suv,2018
GASOLINE,4.92,Jersey City,US,NJ,844760,217,HUMMER,H2,suv,2008
GASOLINE,5,Lincoln Park,US,NJ,15729829,65,Jeep,Cherokee,suv,2017
GASOLINE,5,Fair Lawn,US,NJ,1319433,299,BMW,M-Series,car,2020
GASOLINE,5,Linden,US,NJ,3644270,83,Toyota,Sienna,minivan,2015
GASOLINE,5,Elizabeth,US,NJ,8497550,125,Infiniti,Q50,car,2015
GASOLINE,,Jersey City,US,NJ,844760,158,Jeep,Wrangler,suv,2015
GASOLINE,4.93,Jersey City,US,NJ,747774,86,Dodge,Ram 1500,truck,2019
GASOLINE,5,Jersey City,US,NJ,3533385,160,BMW,5-Series,car,2019
GASOLINE,4.98,Hillside,US,NJ,2421007,85,Nissan,Rogue,suv,2019
GASOLINE,4.95,Jersey City,US,NJ,7825483,349,Maserati,Ghibli,car,2015
GASOLINE,4.97,Kearny,US,NJ,9370336,99,Toyota,Highlander,suv,2017
GASOLINE,5,Union,US,NJ,1527050,545,Chevrolet,Corvette,car,2020
GASOLINE,5,Newark,US,NJ,6821835,250,Toyota,Supra,car,2020
GASOLINE,4.77,Newark,US,NJ,3619049,72,Hyundai,Sonata,car,2015
GASOLINE,5,Jersey City,US,NJ,3533385,78,Toyota,RAV4,suv,2014
GASOLINE,5,West Orange,US,NJ,10452226,69,BMW,3 Series,car,2017
GASOLINE,4.83,Woodland Park,US,NJ,14433354,148,BMW,3 Series,car,2015
HYBRID,3.67,Jersey City,US,NJ,3533385,140,Porsche,Cayenne,suv,2013
GASOLINE,5,Jersey City,US,NJ,67096,77,Honda,CR-V,suv,2016
HYBRID,4.97,Jersey City,US,NJ,323975,320,BMW,i8,car,2015
GASOLINE,4.96,West Orange,US,NJ,10452226,69,BMW,3 Series,car,2018
GASOLINE,4.96,Newark,US,NJ,3619049,68,Chevrolet,Impala,car,2019
ELECTRIC,,Fort Lee,US,NJ,11231763,148,Tesla,Model 3,car,2020
GASOLINE,4.88,West Orange,US,NJ,10452226,55,Mercedes-Benz,E-Class,car,2016
GASOLINE,4.83,Elizabeth,US,NJ,405910,65,Chevrolet,Equinox,suv,2019
GASOLINE,5,Jersey City,US,NJ,67096,76,Mazda,CX-5,suv,2015
GASOLINE,5,Jersey City,US,NJ,67096,76,Honda,HR-V,suv,2016
GASOLINE,4.91,Jersey City,US,NJ,7825483,283,Porsche,Boxster,car,2014
GASOLINE,4.95,Jersey City,US,NJ,2110510,79,BMW,3 Series,car,2018
GASOLINE,,Bloomfield,US,NJ,14247850,74,BMW,3 Series,car,2016
GASOLINE,4.95,Jersey City,US,NJ,67096,74,Honda,Accord,car,2017
GASOLINE,5,Lyndhurst,US,NJ,2407657,87,Toyota,Sienna,minivan,2011
GASOLINE,4.56,Secaucus,US,NJ,5139532,165,Land Rover,Discovery Sport,suv,2018
GASOLINE,5,Seaside Park,US,NJ,10144963,180,BMW,M-Series,car,2019
GASOLINE,,Rahway,US,NJ,11393646,115,Mercedes-Benz,GLA-Class,suv,2017
GASOLINE,5,Jersey City,US,NJ,5019852,49,Chevrolet,Malibu,car,2018
GASOLINE,4.8,Jersey City,US,NJ,2110510,89,Chrysler,Pacifica,minivan,2018
GASOLINE,5,Aberdeen Township,US,NJ,4021066,149,Chevrolet,Corvette,car,2009
ELECTRIC,5,Mount Olive Township,US,NJ,15617026,200,Tesla,Model Y,suv,2020
GASOLINE,5,Jersey City,US,NJ,67096,74,Toyota,RAV4,suv,2017
GASOLINE,5,Jersey City,US,NJ,67096,76,Honda,HR-V,suv,2017
GASOLINE,4.93,Montclair,US,NJ,9218610,104,Jeep,Wrangler Unlimited,suv,2019
GASOLINE,,Fair Lawn,US,NJ,1319433,299,Jaguar,F-PACE,suv,2020
GASOLINE,5,Jersey City,US,NJ,67096,64,Mazda,3,car,2016
GASOLINE,5,Aberdeen Township,US,NJ,15396392,95,Mercedes-Benz,E-Class,car,2014
GASOLINE,5,Montclair,US,NJ,9218610,110,Jeep,Wrangler Unlimited,suv,2020
GASOLINE,4.82,Jersey City,US,NJ,2611541,99,Ford,Mustang,car,2015
